Author,App,App ID,Total
Abdul Latief,Asphalt Nitro;Flight Alert Simulator 3D Free;Google Play Music;Microsoft Office Lens - PDF Scanner;Townsmen Premium,com.gameloft.android.ANMP.GloftAGHM;com.fungames.landsimww;com.google.android.music;com.microsoft.office.officelens;com.hg.townsmen7,5
Abdul Latif Bondare,Google Photos;Virus Cleaner 2019 - Antivirus,com.google.android.apps.photos;com.ehawk.antivirus.applock.wifi,2
Abdul Latif Memon,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Abdul Latif,Adobe Photoshop Express:Photo Editor Collage Maker;Asphalt 8: Airborne - Fun Real Car Racing Game;Asphalt Nitro;Basketball Stars;Candy Crush Saga;Candy Crush Saga;Candy Crush Soda Saga;Contacts;EA SPORTS UFC®;EA SPORTS UFC®;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Handwriting Input;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Play Movies & TV;Google Play Movies & TV;Google Play Music;Google Play Music;MAX Optimizer - Junk Cleaner & Space Cleaner;MX Player Codec (x86);MX Player;MX Player;Maps - Navigate & Explore;Microsoft PowerPoint: Slideshows and Presentations;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2,com.adobe.psmobile;com.gameloft.android.ANMP.GloftA8HM;com.gameloft.android.ANMP.GloftAGHM;com.miniclip.basketballstars;com.king.candycrushsaga;com.king.candycrushsaga;com.king.candycrushsodasaga;com.google.android.contacts;com.ea.game.easportsufc_row;com.ea.game.easportsufc_row;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.handwriting.ime;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.videos;com.google.android.videos;com.google.android.music;com.google.android.music;com.oneapp.max;com.mxtech.ffmpeg.x86;com.mxtech.videoplayer.ad;com.mxtech.videoplayer.ad;com.google.android.apps.maps;com.microsoft.office.powerpoint;com.appsomniacs.da2;com.appsomniacs.da2;com.appsomniacs.da2,39
Abdul Limbada,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Abdul M,Chrome Beta;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Google Photos,com.chrome.beta;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos,5
Abdul Maajid,Asphalt 8: Airborne - Fun Real Car Racing Game;Google Photos,com.gameloft.android.ANMP.GloftA8HM;com.google.android.apps.photos,2
Abdul Maalik,Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;Google Duo - High Quality Video Calls;Google Photos,com.king.candycrushsodasaga;com.igg.castleclash;com.google.android.apps.tachyon;com.google.android.apps.photos,4
Abdul Majeeth,Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls,com.king.candycrushsodasaga;com.igg.castleclash;com.google.android.apps.tachyon;com.google.android.apps.tachyon,4
Abdul Majid,Adobe Photoshop Mix - Cut-out;Asphalt 8: Airborne - Fun Real Car Racing Game;Asphalt 8: Airborne - Fun Real Car Racing Game;Asphalt 8: Airborne - Fun Real Car Racing Game;Asphalt Nitro;Asphalt Nitro;Basketball Stars;Candy Crush Jelly Saga;Candy Crush Saga;Candy Crush Saga;Candy Crush Saga;Candy Crush Saga;Candy Crush Soda Saga;Chess Free;Chrome Beta;EA SPORTS UFC®;EA SPORTS™ FIFA 19 Companion;Facebook Pages Manager;Google Docs;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Photos;Google Play Music;Google Sheets;Google Sheets;Hotspot Shield Free VPN Proxy & Wi-Fi Security;Hotspot Shield Free VPN Proxy & Wi-Fi Security;MX Player Codec (ARMv5);MX Player;MX Player;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2;My Boo - Your Virtual Pet Game;Virus Cleaner 2019 - Antivirus,com.adobe.photoshopmix;com.gameloft.android.ANMP.GloftA8HM;com.gameloft.android.ANMP.GloftA8HM;com.gameloft.android.ANMP.GloftA8HM;com.gameloft.android.ANMP.GloftAGHM;com.gameloft.android.ANMP.GloftAGHM;com.miniclip.basketballstars;com.king.candycrushjellysaga;com.king.candycrushsaga;com.king.candycrushsaga;com.king.candycrushsaga;com.king.candycrushsaga;com.king.candycrushsodasaga;uk.co.aifactory.chessfree;com.chrome.beta;com.ea.game.easportsufc_row;com.ea.gp.fifaultimate;com.facebook.pages.app;com.google.android.apps.docs.editors.docs;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.music;com.google.android.apps.docs.editors.sheets;com.google.android.apps.docs.editors.sheets;hotspotshield.android.vpn;hotspotshield.android.vpn;com.mxtech.ffmpeg.v5te;com.mxtech.videoplayer.ad;com.mxtech.videoplayer.ad;com.appsomniacs.da2;com.appsomniacs.da2;br.com.tapps.myboo;com.ehawk.antivirus.applock.wifi,46
Abdul Malek,101-in-1 Games HD;Google Photos;Google Photos;Google Photos;Google Play Music;Google Play Music;MAX Cleaner - Antivirus;MX Player Codec (ARMv6);MX Player;Mini Militia - Doodle Army 2,com.nordcurrent.Games101HD;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.music;com.google.android.music;com.oneapp.max.cleaner.booster;com.mxtech.ffmpeg.v6;com.mxtech.videoplayer.ad;com.appsomniacs.da2,10
Abdul Manaf,Bejeweled Classic;Google Duo - High Quality Video Calls;Google Handwriting Input;Google Play Music;Mini Militia - Doodle Army 2,com.ea.gp.bej3;com.google.android.apps.tachyon;com.google.android.apps.handwriting.ime;com.google.android.music;com.appsomniacs.da2,5
Abdul Manan channa,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Abdul Manan,Adobe Acrobat Reader: PDF Viewer;Beauty Camera - Selfie Camera;Candy Crush Saga;Candy Crush Saga;Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;EA SPORTS UFC®;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Google Photos;Google Photos;My Boo - Your Virtual Pet Game;Samsung Smart Switch Mobile,com.adobe.reader;com.northpark.beautycamera;com.king.candycrushsaga;com.king.candycrushsaga;com.king.candycrushsodasaga;com.igg.castleclash;com.ea.game.easportsufc_row;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos;br.com.tapps.myboo;com.sec.android.easyMover,15
Abdul Mannan Khan,Google Duo - High Quality Video Calls;Google Play Console,com.google.android.apps.tachyon;com.google.android.apps.playconsole,2
Abdul Mateen Abbasi,Adobe Acrobat Reader: PDF Viewer;Candy Crush Soda Saga,com.adobe.reader;com.king.candycrushsodasaga,2
Abdul Mazid Khamaru,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Abdul Mazid,Asphalt 8: Airborne - Fun Real Car Racing Game;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos,com.gameloft.android.ANMP.GloftA8HM;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos,4
Abdul Moazzam,Google Duo - High Quality Video Calls;Move the Block : Slide Puzzle,com.google.android.apps.tachyon;com.bitmango.go.unblockcasual,2
Abdul Moeed,EA SPORTS™ FIFA 19 Companion;Google Duo - High Quality Video Calls;Google Photos;MX Player;Microsoft Office Lens - PDF Scanner;Mini Militia - Doodle Army 2;Video Downloader - for Instagram Repost App,com.ea.gp.fifaultimate;com.google.android.apps.tachyon;com.google.android.apps.photos;com.mxtech.videoplayer.ad;com.microsoft.office.officelens;com.appsomniacs.da2;com.popularapp.videodownloaderforinstagram,7
Abdul Moeez,Adobe Photoshop Express:Photo Editor Collage Maker;Candy Crush Soda Saga;Candy Crush Soda Saga,com.adobe.psmobile;com.king.candycrushsodasaga;com.king.candycrushsodasaga,3
Abdul Mohaimin,Candy Crush Soda Saga;Google Duo - High Quality Video Calls,com.king.candycrushsodasaga;com.google.android.apps.tachyon,2
Abdul Mohamed,Candy Crush Soda Saga;Google Photos;Google Photos;Google Play Music,com.king.candycrushsodasaga;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.music,4
Abdul Mohammad,EA SPORTS UFC®;Google Play Music;Microsoft Office Lens - PDF Scanner,com.ea.game.easportsufc_row;com.google.android.music;com.microsoft.office.officelens,3
Abdul Mohammed,Castle Clash: Heroes of the Empire US;Google Photos;MX Player;Real Racing 3,com.igg.castleclash;com.google.android.apps.photos;com.mxtech.videoplayer.ad;com.ea.games.r3_na,4
Abdul Mohsin,Asphalt Nitro;EA SPORTS UFC®;Mini Militia - Doodle Army 2,com.gameloft.android.ANMP.GloftAGHM;com.ea.game.easportsufc_row;com.appsomniacs.da2,3
Abdul Moin,Candy Crush Saga;MX Player,com.king.candycrushsaga;com.mxtech.videoplayer.ad,2
Abdul Momen,Facebook Pages Manager;Google Photos,com.facebook.pages.app;com.google.android.apps.photos,2
Abdul Momin,101-in-1 Games HD;Candy Crush Jelly Saga;Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2,com.nordcurrent.Games101HD;com.king.candycrushjellysaga;com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.appsomniacs.da2;com.appsomniacs.da2,8
Abdul Momoh,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Abdul Monnaf,Castle Clash: Heroes of the Empire US;Mini Militia - Doodle Army 2,com.igg.castleclash;com.appsomniacs.da2,2
Abdul Motaleb Foysal,Asphalt Nitro;MX Player,com.gameloft.android.ANMP.GloftAGHM;com.mxtech.videoplayer.ad,2
Abdul Motaleb,Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Google Photos;MX Player,com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos;com.mxtech.videoplayer.ad,6
Abdul Motim,Google Duo - High Quality Video Calls;Google Photos;Google Play Music,com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.music,3
Abdul Motin,Candy Crush Saga;Cloud Console;Google Photos;Google Play Music;Mini Militia - Doodle Army 2,com.king.candycrushsaga;com.google.android.apps.cloudconsole;com.google.android.apps.photos;com.google.android.music;com.appsomniacs.da2,5
Abdul Muchlis,Castle Clash: Heroes of the Empire US;Google Photos;Google Play Music,com.igg.castleclash;com.google.android.apps.photos;com.google.android.music,3
Abdul Mueed,Asphalt 8: Airborne - Fun Real Car Racing Game;Candy Crush Saga;Google Duo - High Quality Video Calls;Google Photos;Solitaire,com.gameloft.android.ANMP.GloftA8HM;com.king.candycrushsaga;com.google.android.apps.tachyon;com.google.android.apps.photos;com.kathleenOswald.solitaireGooglePlay,5
Abdul Mughees,EA SPORTS UFC®;Easy Voice Recorder Pro,com.ea.game.easportsufc_row;com.digipom.easyvoicerecorder.pro,2
Abdul Mughni,Candy Crush Saga;Facebook Pages Manager;Google Duo - High Quality Video Calls,com.king.candycrushsaga;com.facebook.pages.app;com.google.android.apps.tachyon,3
Abdul Muhaimin,Adobe Lightroom - Photo Editor;Asphalt 8: Airborne - Fun Real Car Racing Game;Castle Clash: Heroes of the Empire US;Chess Free;Dragon Story™;Google Photos;Google Play Music;Google Play Music,com.adobe.lrmobile;com.gameloft.android.ANMP.GloftA8HM;com.igg.castleclash;uk.co.aifactory.chessfree;com.teamlava.dragon;com.google.android.apps.photos;com.google.android.music;com.google.android.music,8
Abdul Muhaymin,Google Duo - High Quality Video Calls;Google Photos;MX Player,com.google.android.apps.tachyon;com.google.android.apps.photos;com.mxtech.videoplayer.ad,3
Abdul Muheet,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Abdul Muhsin,Adobe Photoshop Express:Photo Editor Collage Maker;Virus Cleaner 2019 - Antivirus,com.adobe.psmobile;com.ehawk.antivirus.applock.wifi,2
Abdul Muiz,Asphalt 8: Airborne - Fun Real Car Racing Game;Castle Clash: Heroes of the Empire US;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos,com.gameloft.android.ANMP.GloftA8HM;com.igg.castleclash;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos,5
Abdul Mujeeb,Adobe Acrobat Reader: PDF Viewer;Airport City;Google Photos;Google Photos;MAX Cleaner - Antivirus;Solitaire,com.adobe.reader;com.gameinsight.airport;com.google.android.apps.photos;com.google.android.apps.photos;com.oneapp.max.cleaner.booster;com.kathleenOswald.solitaireGooglePlay,6
Abdul Mukti,Casino Deluxe Vegas - Slots;Heroes of Order & Chaos,com.igg.android.casinodeluxebyigg;com.gameloft.android.ANMP.GloftHOHM,2
Abdul Munaf,Candy Crush Saga;Google Docs;Google Photos;Google Photos,com.king.candycrushsaga;com.google.android.apps.docs.editors.docs;com.google.android.apps.photos;com.google.android.apps.photos,4
Abdul Munaff,Chrome Beta;MAX Optimizer - Junk Cleaner & Space Cleaner,com.chrome.beta;com.oneapp.max,2
Abdul Muneeb,Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;Google Photos,com.king.candycrushsodasaga;com.igg.castleclash;com.google.android.apps.photos,3
Abdul Muneer,Google Duo - High Quality Video Calls;Google Photos;MX Player,com.google.android.apps.tachyon;com.google.android.apps.photos;com.mxtech.videoplayer.ad,3
Abdul Munim Ansari,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Abdul Munim,Adobe Acrobat Reader: PDF Viewer;EA SPORTS UFC®;Google Duo - High Quality Video Calls;Google Photos,com.adobe.reader;com.ea.game.easportsufc_row;com.google.android.apps.tachyon;com.google.android.apps.photos,4
Abdul Muqeet,Basketball Stars;Candy Crush Jelly Saga;Candy Crush Soda Saga;Chrome Dev;Google Photos;MAX Cleaner - Antivirus;Solitaire,com.miniclip.basketballstars;com.king.candycrushjellysaga;com.king.candycrushsodasaga;com.chrome.dev;com.google.android.apps.photos;com.oneapp.max.cleaner.booster;com.kathleenOswald.solitaireGooglePlay,7
Abdul Musavvir,EA SPORTS UFC®;Let's Create! Pottery Lite,com.ea.game.easportsufc_row;pl.idreams.potterylite,2
Abdul Mustafa,Candy Crush Soda Saga;Hotspot Shield Basic - Free VPN Proxy & Privacy,com.king.candycrushsodasaga;hssb.android.free.app,2
Abdul Mutalib Abdul Rahman,Candy Crush Soda Saga;Radio Online Malaysia:  FM Radio + Radio Online,com.king.candycrushsodasaga;com.appmind.radios.my,2
Abdul Mutalib,Google Photos;Pocket League Story 2;Samsung Push Service,com.google.android.apps.photos;net.kairosoft.android.soccer2_en;com.sec.spp.push,3
Abdul Mutalibana,Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;EA SPORTS UFC®,com.king.candycrushsodasaga;com.igg.castleclash;com.ea.game.easportsufc_row,3
Abdul Mutalip,MAX Optimizer - Junk Cleaner & Space Cleaner;Virus Cleaner 2019 - Antivirus,com.oneapp.max;com.ehawk.antivirus.applock.wifi,2
Abdul Mutallib Usmankhan,Asphalt Nitro;Candy Crush Soda Saga,com.gameloft.android.ANMP.GloftAGHM;com.king.candycrushsodasaga,2
Abdul Mutolib,Google Play Music;Lollipop & Marshmallow Match3,com.google.android.music;com.bitmango.go.lollipop2match3,2
Abdul Muttalib,Cameringo+ Filters Camera;Candy Crush Soda Saga;Google Photos,com.perracolabs.cp;com.king.candycrushsodasaga;com.google.android.apps.photos,3
Abdul Naas,Contacts;Google Duo - High Quality Video Calls,com.google.android.contacts;com.google.android.apps.tachyon,2
